title,artist,album,year,genre,label,file_path,tempo,timbre
Istibtan,Toumba,Petals,2023,,Hessle Audio,/mnt/d/MIR_music/Hessle/Toumba - Petals [HES043]/01 Istibtan.mp3,129.19921875,"-133.04124,57.02927,34.09475,24.63297,7.9854226,16.618431,2.0896025,6.0295973,-2.9387784,3.951551,-0.20552288,1.7602835,-2.2854538,2.4243956,-0.8584009,4.9386015,-5.1235857,-2.3287265,-4.3848195,2.2248464"
Petals,Toumba,Petals,2023,,Hessle Audio,/mnt/d/MIR_music/Hessle/Toumba - Petals [HES043]/02 Petals.mp3,143.5546875,"-162.65288,59.83782,21.269024,32.17211,21.18162,24.610313,16.91364,16.316963,7.827953,11.183676,3.9015882,9.15715,5.4913397,9.831482,3.3047864,5.4800143,5.407266,7.5504537,4.695723,7.7900715"
Hazzeh,Toumba,Petals,2023,,Hessle Audio,/mnt/d/MIR_music/Hessle/Toumba - Petals [HES043]/03 Hazzeh.mp3,135.99917763157896,"-142.45772,73.39017,28.685759,31.965815,18.901052,21.149542,14.228208,14.299524,5.5031476,4.8792706,1.2029783,4.720886,0.43442363,3.7641783,-1.2905301,1.4860013,-0.30891243,4.586803,3.9314933,7.863471"
Identity Crisis,Toumba,Petals,2023,,Hessle Audio,/mnt/d/MIR_music/Hessle/Toumba - Petals [HES043]/04 Identity Crisis.mp3,135.99917763157896,"-238.19913,116.33389,58.427418,34.139618,20.007576,16.027525,12.968398,9.95525,5.585586,9.243209,4.665323,7.6018014,3.3982298,5.188966,3.3899655,4.9106903,1.6779829,3.0947618,1.8086663,6.0003643"
Put You Down,TRG,Put You Down / Broken Heart Vinyl,,Dubstep,Hessle Audio,/mnt/d/MIR_music/Hessle/TRG - Put You Down - Broken Heart [HES001]/01 TRG - Put You Down.mp3,135.99917763157896,"-122.75211,90.36405,9.240933,28.43295,7.3249383,12.3990755,-5.0344896,4.2387247,1.772784,5.225248,-1.0922072,5.1597166,4.1062427,5.8528085,-0.2654502,5.6655755,2.4478009,4.4329166,2.19676,9.119465"
Broken Heart,TRG,Put You Down / Broken Heart Vinyl,,Dubstep,Hessle Audio,/mnt/d/MIR_music/Hessle/TRG - Put You Down - Broken Heart [HES001]/02 TRG - Broken Heart.mp3,135.99917763157896,"-173.06816,114.07017,12.553633,31.325241,-0.8812511,11.412791,6.9518485,11.84942,0.15992072,5.244087,6.5682683,5.573026,2.5500503,6.940634,3.0485697,4.321211,1.336788,1.4539869,0.2594696,3.4305708"
I Can't Stop This Feeling,Untold,I Can't Stop This Feeling / Anaconda,2009,Dubstep,Hessle Audio,/mnt/d/MIR_music/Hessle/Untold - I Can't Stop This Feeling & Anaconda [HES008] (2009)/01 I Can't Stop This Feeling.mp3,135.99917763157896,"-182.76721,70.5355,5.9969687,23.943686,7.342195,20.865164,7.0818453,14.431412,10.9903755,12.710602,2.5838454,10.689565,3.1562304,6.4294405,7.047374,7.8749185,-0.48913562,2.6883297,0.81286156,5.145218"
Anaconda,Untold,I Can't Stop This Feeling / Anaconda,2009,Dubstep,Hessle Audio,/mnt/d/MIR_music/Hessle/Untold - I Can't Stop This Feeling & Anaconda [HES008] (2009)/02 Anaconda.mp3,143.5546875,"-198.29298,111.472,-1.3959832,20.186378,5.0259304,8.766182,-0.85741794,7.0889406,5.6042066,6.230532,3.1106806,3.324624,-0.49326375,3.211732,3.0421667,3.662758,-1.9522501,-0.48477235,0.4611636,4.619002"
Kingdom,Untold,Kingdom WEB,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Untold - Kingdom [HES003] (2008) [320]/01-untold-kingdom.mp3,143.5546875,"-249.32733,84.28188,28.744173,40.633293,18.264927,24.52402,10.689742,10.657756,6.49998,10.750182,6.691727,6.7209997,4.8297553,5.454512,4.3277807,4.1163054,2.22022,3.7954755,1.7509692,2.207843"
Purify,Untold,Kingdom WEB,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Untold - Kingdom [HES003] (2008) [320]/02-untold-purify.mp3,135.99917763157896,"-146.35472,97.41978,0.9582913,25.337963,9.3221655,13.803407,4.556924,10.359867,4.0349903,5.798713,4.6502748,5.2128067,2.334768,5.7617397,-0.29040754,1.7010545,0.48055544,0.77258795,-1.1764073,0.0047222883"
Test Signal,Untold,Kingdom WEB,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/Untold - Kingdom [HES003] (2008) [320]/03-untold-test_signal.mp3,95.703125,"-191.43013,87.493675,-20.685673,25.123322,13.373377,14.139585,4.3078256,9.981157,8.623648,5.278614,3.37914,3.8087611,-2.9707832,-3.7245736,-1.874896,3.5482643,-1.2354668,-3.6114256,-3.7304068,-0.25896102"
Blimey,Ramadanman,Blimey / Drowning (Version) / Tak,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES005] Ramadanman - Blimey & Drowning & Tak (2008)/01. Ramadanman - Blimey.mp3,92.28515625,"-292.2705,66.844986,25.204039,20.452747,10.801562,9.431367,4.2714663,6.587803,-2.1074493,1.6185733,-0.6132787,4.3011303,-1.0387182,0.39201406,-2.8090932,-0.73405176,-2.9819582,-0.13050914,-4.6116233,-2.1665246"
Drowning (Version),Ramadanman,Blimey / Drowning (Version) / Tak,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES005] Ramadanman - Blimey & Drowning & Tak (2008)/02. Ramadanman - Drowning (Version).mp3,135.99917763157896,"-277.47144,71.827866,17.31492,31.329475,20.426302,11.369756,9.4448805,15.813506,6.051929,2.466254,5.906756,13.653165,12.458784,10.966186,6.095545,3.5586436,-1.0141366,1.9747988,1.3853592,0.010085558"
Tak,Ramadanman,Blimey / Drowning (Version) / Tak,2008,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES005] Ramadanman - Blimey & Drowning & Tak (2008)/03. Ramadanman - Tak.mp3,143.5546875,"-294.0139,115.50814,35.07146,23.279959,8.126284,3.5837708,2.7782283,4.030467,2.2859485,1.2198044,-0.15854184,1.045009,-1.1925559,0.79448205,0.510034,2.1381238,2.0643692,4.238139,2.7106457,1.5057058"
PLSN,Pearson Sound,PLSN / WAD,2009,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES009] Pearson Sound - PLSN & WAD (2009)/01. Pearson Sound - PLSN.mp3,92.28515625,"-180.14287,100.86713,-12.185777,24.809563,-8.426967,9.60177,4.188932,11.916346,7.425446,7.4197316,0.2510643,2.0468214,-1.0271103,2.579478,-3.5636313,-1.1083263,-0.9484316,1.1570308,-1.2858847,-1.9259561"
WAD,Pearson Sound,PLSN / WAD,2009,Bass,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES009] Pearson Sound - PLSN & WAD (2009)/02. Pearson Sound - WAD.mp3,129.19921875,"-168.10301,82.64879,3.5205476,26.915686,-6.4665756,5.439233,-4.392622,9.917388,1.1112843,9.075102,4.515974,7.0370917,1.6193972,-0.57004404,-3.247477,-3.6367788,-5.523378,1.2034525,4.209561,3.662079"
Cactus,Objekt,Cactus / Porcupine,2012,Bass Music,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES019] Objekt - Cactus & Porcupine (320)/1. Cactus.mp3,123.046875,"-183.1071,62.463123,11.349875,25.319138,15.472696,20.04585,10.229841,14.502181,3.3305461,8.4487,1.9342091,3.9163246,0.7764299,3.8827307,2.1150026,3.8503964,-0.15585265,3.5165932,-1.0936128,2.1651998"
Porcupine,Objekt,Cactus / Porcupine,2012,Bass Music,Hessle Audio,/mnt/d/MIR_music/Hessle/[HES019] Objekt - Cactus & Porcupine (320)/2. Porcupine.mp3,129.19921875,"-100.72438,83.66325,-10.125926,13.81224,7.091605,11.971109,-3.593794,3.521933,-0.2315685,2.7166765,-6.978989,-2.0686212,-2.857872,-0.6541724,-4.7380996,-2.0704734,-4.402183,-0.57881194,-6.7593546,-2.2169235"
